"Effect_Size","Sample_Size","Simulation","MeLSI_F","MeLSI_p","MeLSI_significant","Euclidean_F","Euclidean_p","Euclidean_significant","BrayCurtis_F","BrayCurtis_p","BrayCurtis_significant","Jaccard_F","Jaccard_p","Jaccard_significant","WeightedUniFrac_F","WeightedUniFrac_p","WeightedUniFrac_significant","UnweightedUniFrac_F","UnweightedUniFrac_p","UnweightedUniFrac_significant","Best_Traditional","Best_Traditional_F"
"Small",100,5,1.33637260279664,0.338308457711443,FALSE,1.03803538860108,0.35,FALSE,1.11828570280603,0.135,FALSE,0.86125265195475,0.77,FALSE,1.30041964882847,0.135,FALSE,0.90404280427888,0.665,FALSE,"WeightedUniFrac",1.30041964882847
"Medium",100,5,1.51724173737264,0.0497512437810945,TRUE,1.24614109700611,0.016,TRUE,1.62209554030472,0.001,TRUE,1.17317507192257,0.144,FALSE,1.41899798763268,0.043,TRUE,1.19597211182277,0.188,FALSE,"BrayCurtis",1.62209554030472
"Large",100,5,1.98032159235939,0.00497512437810945,TRUE,1.95706209688569,0.001,TRUE,4.43145576103989,0.001,TRUE,0.94103526995309,0.631,FALSE,4.26467379642058,0.001,TRUE,1.06162075672111,0.374,FALSE,"BrayCurtis",4.43145576103989
"Small",200,5,1.45811105367948,0.189054726368159,FALSE,1.13930544510123,0.064,FALSE,1.22703009061228,0.028,TRUE,1.2353337469232,0.108,FALSE,1.42795667217794,0.036,TRUE,1.3368003528859,0.059,FALSE,"WeightedUniFrac",1.42795667217794
"Medium",200,5,1.74222658464509,0.0149253731343284,TRUE,1.37278188761692,0.002,TRUE,2.11418067852234,0.001,TRUE,1.04184092917875,0.384,FALSE,3.21845850971547,0.001,TRUE,0.887555186097454,0.685,FALSE,"WeightedUniFrac",3.21845850971547
"Large",200,5,3.38379339028226,0.00497512437810945,TRUE,3.12216552082252,0.001,TRUE,8.87126420964464,0.001,TRUE,0.831233859042507,0.801,FALSE,9.16281194482778,0.001,TRUE,0.784580920396825,0.839,FALSE,"WeightedUniFrac",9.16281194482778
"Small",50,6,1.39018423170747,0.0646766169154229,FALSE,1.12657420239672,0.113,FALSE,1.17545230775577,0.072,FALSE,1.05238953294182,0.394,FALSE,1.07308148119594,0.308,FALSE,1.10639432885326,0.305,FALSE,"BrayCurtis",1.17545230775577
"Medium",50,6,1.3475140121986,0.169154228855721,FALSE,1.15295325881344,0.061,FALSE,1.10285446020943,0.223,FALSE,1.20577993064356,0.131,FALSE,1.13652778139558,0.235,FALSE,1.22972001738585,0.151,FALSE,"UnweightedUniFrac",1.22972001738585
"Large",50,6,1.46764057947376,0.0199004975124378,TRUE,1.28706019313564,0.004,TRUE,2.57991218710304,0.001,TRUE,0.988438258160617,0.515,FALSE,1.83461180326955,0.004,TRUE,0.988614626328698,0.499,FALSE,"BrayCurtis",2.57991218710304
"Small",100,6,1.53696934200014,0.0348258706467662,TRUE,1.2112805862901,0.018,TRUE,1.16728612873777,0.084,FALSE,1.19067819182779,0.156,FALSE,1.57219981165412,0.023,TRUE,1.29000807328151,0.099,FALSE,"WeightedUniFrac",1.57219981165412
"Medium",100,1,1.48047972079403,0.0597014925373134,FALSE,1.21061419058472,0.021,TRUE,1.56824860017097,0.001,TRUE,0.88171739472631,0.746,FALSE,1.03970125491965,0.367,FALSE,0.876853396998549,0.728,FALSE,"BrayCurtis",1.56824860017097
"Medium",100,6,1.53937913262856,0.00497512437810945,TRUE,1.28801109819575,0.006,TRUE,1.77902923436391,0.001,TRUE,1.07155259167125,0.368,FALSE,1.54854064458756,0.024,TRUE,1.08429077377839,0.344,FALSE,"BrayCurtis",1.77902923436391
"Large",100,6,1.9383422507844,0.00497512437810945,TRUE,1.75396110765763,0.001,TRUE,4.55542668129039,0.001,TRUE,0.584177395563171,0.995,FALSE,3.52025933778414,0.001,TRUE,0.521137094007692,0.995,FALSE,"BrayCurtis",4.55542668129039
"Small",200,6,1.74672480766263,0.00995024875621891,TRUE,1.31314174753396,0.004,TRUE,1.36749255109704,0.004,TRUE,1.1143762382285,0.24,FALSE,1.07335167716131,0.338,FALSE,1.01206127879704,0.452,FALSE,"BrayCurtis",1.36749255109704
"Medium",200,6,1.50762979652175,0.104477611940299,FALSE,1.17250676683688,0.045,TRUE,1.9184462424563,0.001,TRUE,0.939025583536193,0.632,FALSE,1.79437467307691,0.01,TRUE,1.08741404100791,0.344,FALSE,"BrayCurtis",1.9184462424563
"Large",200,6,2.77167661131432,0.00497512437810945,TRUE,2.57844112263201,0.001,TRUE,8.50636169336484,0.001,TRUE,0.907317556757736,0.677,FALSE,8.11862624809037,0.001,TRUE,0.887964353089582,0.686,FALSE,"BrayCurtis",8.50636169336484
"Small",50,7,1.04201528675649,0.980099502487562,FALSE,0.864161586314944,0.924,FALSE,0.970520998573536,0.591,FALSE,0.830332702909456,0.832,FALSE,1.00235364539783,0.433,FALSE,0.719828424188324,0.922,FALSE,"WeightedUniFrac",1.00235364539783
"Medium",50,7,1.27764729984612,0.298507462686567,FALSE,1.19037720033877,0.038,TRUE,1.34928798063308,0.002,TRUE,1.02776409925726,0.411,FALSE,1.51025218557244,0.037,TRUE,1.07219615836556,0.318,FALSE,"WeightedUniFrac",1.51025218557244
"Large",50,7,1.29434696538373,0.27363184079602,FALSE,1.15636794827682,0.06,FALSE,2.39872183723844,0.001,TRUE,0.723257919580797,0.948,FALSE,2.50570244651749,0.001,TRUE,0.699145882406782,0.93,FALSE,"WeightedUniFrac",2.50570244651749
"Small",100,7,1.32515881584695,0.427860696517413,FALSE,1.04208697360137,0.312,FALSE,1.13751645082053,0.123,FALSE,1.01613508020045,0.465,FALSE,0.837642943102961,0.758,FALSE,1.08187268570137,0.343,FALSE,"BrayCurtis",1.13751645082053
"Medium",100,7,1.54156587424983,0.00995024875621891,TRUE,1.24472666671642,0.018,TRUE,1.73166426518159,0.001,TRUE,0.99444015503613,0.469,FALSE,1.19043951823559,0.205,FALSE,1.02860396986133,0.434,FALSE,"BrayCurtis",1.73166426518159
"Large",100,1,2.23911201465189,0.00497512437810945,TRUE,2.23824711656905,0.001,TRUE,5.02643060760143,0.001,TRUE,1.27954343865222,0.073,FALSE,5.74007261113803,0.001,TRUE,1.244174235785,0.109,FALSE,"WeightedUniFrac",5.74007261113803
"Large",100,7,2.34617271592869,0.00497512437810945,TRUE,2.12880390144744,0.001,TRUE,4.50340927769019,0.001,TRUE,1.04684261357097,0.379,FALSE,5.44684236311898,0.001,TRUE,1.23732748133925,0.129,FALSE,"WeightedUniFrac",5.44684236311898
"Small",200,7,1.50449776315558,0.104477611940299,FALSE,1.13977937772883,0.094,FALSE,1.23703566916837,0.025,TRUE,0.685030850138235,0.959,FALSE,1.68042305703408,0.011,TRUE,0.551804005607424,0.99,FALSE,"WeightedUniFrac",1.68042305703408
"Medium",200,7,1.67106363145313,0.00497512437810945,TRUE,1.3056628003413,0.003,TRUE,2.24595817881228,0.001,TRUE,0.945191319695452,0.605,FALSE,1.69656129620198,0.026,TRUE,0.925544767013922,0.603,FALSE,"BrayCurtis",2.24595817881228
"Large",200,7,3.23301486482019,0.00497512437810945,TRUE,3.30636511244372,0.001,TRUE,9.03982531787737,0.001,TRUE,0.71262014734065,0.953,FALSE,7.80850026338806,0.001,TRUE,0.790508833548849,0.843,FALSE,"BrayCurtis",9.03982531787737
"Small",50,8,1.08052330187836,0.855721393034826,FALSE,0.852674618939679,0.938,FALSE,0.920051176687565,0.759,FALSE,1.03760900876764,0.381,FALSE,0.862963753093114,0.695,FALSE,1.10432376818999,0.31,FALSE,"UnweightedUniFrac",1.10432376818999
"Medium",50,8,1.29668340561041,0.243781094527363,FALSE,1.15685838926659,0.073,FALSE,1.39961645620143,0.003,TRUE,0.951304082290889,0.574,FALSE,1.47858200881408,0.037,TRUE,1.01334138676637,0.468,FALSE,"WeightedUniFrac",1.47858200881408
"Large",50,8,1.86789418739592,0.00497512437810945,TRUE,1.7116803739818,0.001,TRUE,3.47529662355706,0.001,TRUE,0.798314514309208,0.878,FALSE,3.11091857016276,0.001,TRUE,0.716368323252765,0.926,FALSE,"BrayCurtis",3.47529662355706
"Small",100,8,1.14267263490892,0.920398009950249,FALSE,0.871727429500451,0.909,FALSE,0.743818094038581,0.996,FALSE,1.12375080945715,0.27,FALSE,0.578190044726737,0.991,FALSE,1.07607959961918,0.344,FALSE,"Jaccard",1.12375080945715
"Medium",100,8,1.58061806297083,0.00995024875621891,TRUE,1.23117208412262,0.021,TRUE,1.53642787437135,0.001,TRUE,0.887664862964735,0.725,FALSE,1.63367756797923,0.011,TRUE,0.874121982868414,0.726,FALSE,"WeightedUniFrac",1.63367756797923
"Large",100,8,2.18701867239181,0.00497512437810945,TRUE,2.03368109303885,0.001,TRUE,4.49747355565075,0.001,TRUE,0.918729117150786,0.682,FALSE,5.94402041541567,0.001,TRUE,1.05196046380459,0.38,FALSE,"WeightedUniFrac",5.94402041541567
"Small",200,1,1.38394741229241,0.398009950248756,FALSE,1.0787757428739,0.199,FALSE,1.08163789218865,0.206,FALSE,0.939169102759772,0.618,FALSE,1.04073330319518,0.376,FALSE,0.891880104799432,0.68,FALSE,"BrayCurtis",1.08163789218865
"Small",200,8,1.43599359669245,0.278606965174129,FALSE,1.07391218442473,0.216,FALSE,1.11511913399577,0.168,FALSE,1.07230564660981,0.337,FALSE,0.82242378303656,0.773,FALSE,1.27733557970465,0.087,FALSE,"UnweightedUniFrac",1.27733557970465
"Medium",200,8,1.80284206137796,0.00497512437810945,TRUE,1.43141307160327,0.001,TRUE,2.24941524164337,0.001,TRUE,1.02589436829285,0.442,FALSE,1.79988113237743,0.003,TRUE,0.821478282653808,0.803,FALSE,"BrayCurtis",2.24941524164337
"Large",200,8,2.96506645683544,0.00497512437810945,TRUE,2.77500449587991,0.001,TRUE,7.89958798608059,0.001,TRUE,0.860855541559736,0.797,FALSE,8.4324195767139,0.001,TRUE,0.753978047159835,0.87,FALSE,"WeightedUniFrac",8.4324195767139
"Small",50,9,1.16270051759513,0.616915422885572,FALSE,0.952654215986741,0.673,FALSE,0.971600829968691,0.582,FALSE,0.976439620181842,0.531,FALSE,0.882225866515951,0.684,FALSE,0.968090226454556,0.561,FALSE,"Jaccard",0.976439620181842
"Medium",50,9,1.3027113430426,0.253731343283582,FALSE,1.02955383795659,0.377,FALSE,1.20621101562217,0.048,TRUE,0.8352735320162,0.81,FALSE,1.00822197788633,0.443,FALSE,0.869989873901177,0.704,FALSE,"BrayCurtis",1.20621101562217
"Large",50,9,1.63911683192163,0.00497512437810945,TRUE,1.48140619673922,0.001,TRUE,2.79693012445205,0.001,TRUE,1.01184048373267,0.459,FALSE,3.29568651548072,0.001,TRUE,1.02050260781584,0.473,FALSE,"WeightedUniFrac",3.29568651548072
"Small",100,9,1.20026081015034,0.776119402985075,FALSE,0.934414413382888,0.735,FALSE,1.19220595163741,0.048,TRUE,0.772860363568418,0.89,FALSE,1.13106612715062,0.236,FALSE,0.727967068780505,0.902,FALSE,"BrayCurtis",1.19220595163741
"Medium",100,9,1.46503350492009,0.0796019900497512,FALSE,1.17656753282729,0.051,FALSE,1.62492364562427,0.001,TRUE,0.922214925232871,0.683,FALSE,1.93512398203446,0.002,TRUE,0.750834221311758,0.889,FALSE,"WeightedUniFrac",1.93512398203446
"Large",100,9,2.13232684946596,0.00497512437810945,TRUE,1.94916046731909,0.001,TRUE,4.63796738068277,0.001,TRUE,0.644289805220744,0.991,FALSE,4.85306043706473,0.001,TRUE,0.751377161549349,0.886,FALSE,"WeightedUniFrac",4.85306043706473
"Small",200,9,1.45964093563763,0.194029850746269,FALSE,1.07864322488408,0.219,FALSE,1.04937556134455,0.327,FALSE,1.12097027245758,0.253,FALSE,1.13286511425772,0.264,FALSE,1.36189748523113,0.054,FALSE,"UnweightedUniFrac",1.36189748523113
"Medium",200,1,1.78057056744861,0.00497512437810945,TRUE,1.4011488851985,0.001,TRUE,2.26563032930812,0.001,TRUE,0.995813861781659,0.509,FALSE,1.95263041257855,0.005,TRUE,1.05313509622626,0.383,FALSE,"BrayCurtis",2.26563032930812
"Medium",200,9,1.607099785602,0.0398009950248756,TRUE,1.22817361032348,0.016,TRUE,2.2439886878733,0.001,TRUE,0.69843214107799,0.964,FALSE,2.51314045780682,0.001,TRUE,0.779717651693741,0.844,FALSE,"WeightedUniFrac",2.51314045780682
"Large",200,9,3.41564134936325,0.00497512437810945,TRUE,3.06236776199648,0.001,TRUE,7.75970229172566,0.001,TRUE,1.12834743257609,0.241,FALSE,8.14292645587838,0.001,TRUE,1.25181188003029,0.111,FALSE,"WeightedUniFrac",8.14292645587838
"Small",50,10,1.25780588428609,0.407960199004975,FALSE,1.06706838144928,0.245,FALSE,1.00088753760376,0.476,FALSE,1.12987828905021,0.243,FALSE,1.1994079133649,0.17,FALSE,1.2696753307984,0.127,FALSE,"UnweightedUniFrac",1.2696753307984
"Medium",50,10,1.30379780389985,0.223880597014925,FALSE,1.16290559921139,0.052,FALSE,1.35870620076747,0.001,TRUE,0.936896826407868,0.618,FALSE,1.7562802051366,0.008,TRUE,0.777608584997285,0.869,FALSE,"WeightedUniFrac",1.7562802051366
"Large",50,10,1.51025748072658,0.0149253731343284,TRUE,1.44589035153175,0.001,TRUE,2.45480028630075,0.001,TRUE,1.34661072272919,0.032,TRUE,2.14857845162177,0.002,TRUE,1.34682900615403,0.056,FALSE,"BrayCurtis",2.45480028630075
"Small",100,10,1.48291844008211,0.114427860696517,FALSE,1.14718204985988,0.093,FALSE,1.2362621898035,0.024,TRUE,0.96368089251382,0.575,FALSE,0.851871422570788,0.698,FALSE,0.911292787363431,0.675,FALSE,"BrayCurtis",1.2362621898035
"Medium",100,10,1.31427913301133,0.45771144278607,FALSE,1.02774299969949,0.363,FALSE,1.55968447970579,0.001,TRUE,1.20814602533669,0.119,FALSE,1.53424778954641,0.027,TRUE,1.09586086459958,0.315,FALSE,"BrayCurtis",1.55968447970579
"Large",100,10,1.99028172059559,0.00497512437810945,TRUE,1.86788520744226,0.001,TRUE,4.70409541594196,0.001,TRUE,0.735726836455462,0.936,FALSE,6.07204921117645,0.001,TRUE,0.834540173353806,0.785,FALSE,"WeightedUniFrac",6.07204921117645
"Small",200,10,1.21862605880652,0.885572139303483,FALSE,0.893700262345044,0.872,FALSE,1.04761295782505,0.345,FALSE,0.565497712478806,1,FALSE,1.386823148916,0.062,FALSE,0.473758661904634,0.996,FALSE,"WeightedUniFrac",1.386823148916
"Medium",200,10,1.89527075089186,0.00497512437810945,TRUE,1.55763047275157,0.001,TRUE,2.41699557208883,0.001,TRUE,1.22294034303789,0.114,FALSE,2.16010489801561,0.002,TRUE,1.30143525394149,0.076,FALSE,"BrayCurtis",2.41699557208883
"Large",200,1,3.29674574796084,0.00497512437810945,TRUE,3.11832228244738,0.001,TRUE,8.47669845206333,0.001,TRUE,0.950639623664039,0.592,FALSE,10.8218781429692,0.001,TRUE,0.983405455278764,0.512,FALSE,"WeightedUniFrac",10.8218781429692
"Large",200,10,3.32032537231319,0.00497512437810945,TRUE,3.02087320867194,0.001,TRUE,7.81315715856693,0.001,TRUE,1.07127902427082,0.335,FALSE,6.93118361089544,0.001,TRUE,1.06624494639029,0.347,FALSE,"BrayCurtis",7.81315715856693
"Small",50,11,1.48151098783247,0.0199004975124378,TRUE,1.22868701952565,0.014,TRUE,1.39620627452049,0.002,TRUE,1.09554893816662,0.315,FALSE,0.908511837334611,0.611,FALSE,1.26728296256204,0.105,FALSE,"BrayCurtis",1.39620627452049
"Medium",50,11,1.19142034528064,0.582089552238806,FALSE,0.993490069508196,0.534,FALSE,1.28148065779003,0.009,TRUE,1.02494991501074,0.428,FALSE,1.23047804776588,0.155,FALSE,1.09324007697838,0.315,FALSE,"BrayCurtis",1.28148065779003
"Large",50,11,1.81994516987386,0.00497512437810945,TRUE,1.76549671301642,0.001,TRUE,3.14503903921598,0.001,TRUE,1.35750514007381,0.026,TRUE,2.64282846209853,0.001,TRUE,1.48206016122745,0.021,TRUE,"BrayCurtis",3.14503903921598
"Small",100,11,1.33580842546147,0.343283582089552,FALSE,1.07096581957447,0.241,FALSE,1.05576190615602,0.306,FALSE,1.13159781134289,0.211,FALSE,1.30598127383779,0.09,FALSE,1.27736785038097,0.097,FALSE,"WeightedUniFrac",1.30598127383779
"Medium",100,11,1.41625345490306,0.169154228855721,FALSE,1.09999222457524,0.146,FALSE,1.37811688277195,0.002,TRUE,1.1090766356415,0.256,FALSE,1.36073638250882,0.068,FALSE,1.12492797479677,0.248,FALSE,"BrayCurtis",1.37811688277195
"Large",100,11,1.89805892403727,0.00497512437810945,TRUE,1.79953072565741,0.001,TRUE,4.66223890599951,0.001,TRUE,0.802040517908775,0.867,FALSE,5.13711749672711,0.001,TRUE,0.742322699573373,0.902,FALSE,"WeightedUniFrac",5.13711749672711
"Small",200,11,1.67900657855798,0.0149253731343284,TRUE,1.260614001676,0.009,TRUE,1.32646242999832,0.002,TRUE,1.11047599253537,0.264,FALSE,1.23422912896166,0.126,FALSE,1.33175513492135,0.079,FALSE,"UnweightedUniFrac",1.33175513492135
"Medium",200,11,1.84368077397103,0.00497512437810945,TRUE,1.46450851790809,0.001,TRUE,2.30178835371974,0.001,TRUE,0.700852689042962,0.965,FALSE,2.40028090379443,0.001,TRUE,0.727533430419837,0.923,FALSE,"WeightedUniFrac",2.40028090379443
"Large",200,11,3.23155619541711,0.00497512437810945,TRUE,3.1369277179273,0.001,TRUE,8.25696244682332,0.001,TRUE,0.875197612683101,0.75,FALSE,10.5255643015995,0.001,TRUE,0.874721878792459,0.729,FALSE,"WeightedUniFrac",10.5255643015995
